Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_DailyRate,MonthlyIncome_JobLevel,YearsAtCompany_TotalWorkingYears,Age_Binned,MonthlyIncome_Binned,Income_to_Level_Ratio,Company_Loyalty,WorkLife_OverTime_Stress,JobRole_Hash_0,JobRole_Hash_1,JobRole_Hash_2,JobRole_Hash_3,JobRole_Hash_4,JobRole_Hash_5,JobRole_Hash_6,JobRole_Hash_7
35,0,2,660,2,7,1,1,4,1,76,3,1,3,1,2404,16192,1,0,13,3,1,1,1,3,3,1,0,0,0,23100,2404,1,1,0,1202.0,0.5,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
43,0,1,313,1,21,3,3,4,1,61,3,1,4,1,2258,15238,7,0,20,4,1,1,8,1,3,3,2,1,2,13459,2258,24,2,0,1129.0,0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,0,2,992,1,1,3,3,4,1,68,2,1,1,2,2450,21731,1,0,19,3,2,0,3,3,3,3,0,1,2,34720,2450,9,1,0,1225.0,0.75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53,0,1,124,2,2,3,2,3,0,38,2,3,2,1,7525,23537,2,0,12,3,1,1,30,2,3,15,7,6,12,6572,22575,450,3,1,1881.25,0.4838709677419355,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,0,2,525,2,6,4,3,1,1,66,4,2,4,0,5460,6219,4,0,22,4,4,2,13,4,4,7,7,5,7,16275,10920,91,1,1,1820.0,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,0,1,333,1,22,5,3,3,1,88,1,4,4,2,14411,24450,1,1,13,3,4,0,32,2,3,32,6,13,9,16650,57644,1024,2,2,2882.2,0.9696969696969697,3,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0,2,949,1,1,3,5,1,1,81,3,1,4,1,3229,4910,4,0,11,3,2,1,7,2,2,3,2,0,2,23725,3229,21,0,0,1614.5,0.375,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,0,2,613,1,6,1,3,4,1,42,2,3,1,1,9991,21457,4,0,15,3,1,1,9,5,3,7,7,1,7,23907,29973,63,1,2,2497.75,0.7,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,0,2,419,1,7,4,1,1,0,53,3,3,2,2,11994,21293,0,0,11,3,3,0,13,4,3,12,6,2,11,14246,35982,156,1,2,2998.5,0.8571428571428571,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0,2,950,1,7,3,4,3,1,59,3,3,3,2,10221,18869,3,0,21,4,2,0,17,3,4,8,5,1,6,33250,30663,136,1,2,2555.25,0.4444444444444444,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20,0,2,805,1,3,3,1,1,1,87,2,1,3,2,3033,12828,1,0,12,3,1,0,2,2,2,2,2,1,2,16100,3033,4,0,0,1516.5,0.6666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,0,2,591,1,2,1,3,1,1,40,3,1,2,1,3468,16632,9,0,12,3,4,1,6,3,3,2,2,2,2,15957,3468,12,0,0,1734.0,0.2857142857142857,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,0,2,1377,2,2,3,1,4,1,74,3,2,3,2,4478,5242,1,1,11,3,1,0,5,3,3,5,4,0,4,37179,8956,25,0,0,1492.6666666666667,0.8333333333333334,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,0,2,1053,1,1,2,1,4,1,70,3,4,4,1,17099,13829,2,0,15,3,2,1,26,2,2,9,8,7,8,54756,68396,234,3,2,3419.8,0.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0,1,116,1,13,3,4,3,0,77,2,1,2,1,2743,7331,1,0,20,4,3,1,2,2,3,2,2,2,2,3712,2743,4,1,0,1371.5,0.6666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50,0,2,1099,1,29,4,1,2,1,88,2,4,3,1,17046,9314,0,0,15,3,2,1,28,2,3,27,10,15,7,54950,68184,756,2,2,3409.2,0.9310344827586207,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0,1,636,1,10,4,1,3,0,35,3,5,1,2,18665,25594,9,1,11,3,4,0,22,4,3,3,2,1,2,31164,93325,66,2,2,3110.8333333333335,0.13043478260869565,3,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1,2,374,1,25,4,1,1,1,87,3,1,4,2,2795,18016,1,1,24,4,3,0,1,2,1,1,0,0,1,11968,2795,1,1,0,1397.5,0.5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,0,1,135,1,19,3,3,3,0,46,3,2,2,0,4444,22534,4,0,13,3,3,2,15,2,4,11,8,5,10,4590,8888,165,1,0,1481.3333333333333,0.6875,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,0,2,922,1,3,2,1,1,0,39,3,1,4,0,2835,2561,5,0,22,4,1,1,7,2,3,1,0,0,0,33192,2835,7,1,0,1417.5,0.125,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52,0,2,994,1,7,4,1,2,1,87,3,3,2,2,10445,15322,7,0,19,3,4,0,18,4,3,8,6,4,0,51688,31335,144,3,2,2611.25,0.42105263157894735,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,0,2,1427,1,2,1,3,2,1,35,2,1,4,2,2720,11162,0,0,13,3,4,0,6,3,3,5,3,1,2,42810,2720,30,0,0,1360.0,0.7142857142857143,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58,0,0,350,2,2,3,3,2,1,52,3,4,2,0,16291,22577,4,0,22,4,4,1,37,0,2,16,9,14,14,20300,65164,592,3,2,3258.2,0.42105263157894735,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,1,570,1,8,3,1,2,1,66,3,5,4,0,18430,16225,1,0,13,3,2,1,24,4,2,24,7,14,9,23940,92150,576,2,2,3071.6666666666665,0.96,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0,2,1313,2,11,4,2,4,0,80,3,2,4,2,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4,64337,9014,40,2,0,1502.3333333333333,0.5555555555555556,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,0,2,415,2,25,3,3,3,1,79,2,3,4,0,10798,5268,5,0,13,3,3,1,18,5,3,1,0,0,0,17845,32394,18,2,2,2699.5,0.05263157894736842,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,0,2,896,1,2,3,3,3,1,68,3,1,3,0,2345,8045,2,0,14,3,3,1,8,3,4,3,1,1,2,35840,2345,24,1,0,1172.5,0.3333333333333333,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,2,452,1,1,3,3,4,1,81,3,5,1,2,19045,18938,0,1,14,3,3,0,37,2,3,36,10,4,13,24860,95225,1332,3,2,3174.1666666666665,0.9473684210526315,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0,1,1311,1,7,3,1,2,1,100,4,1,2,1,2794,26062,1,0,20,4,3,0,5,3,1,5,1,0,3,41952,2794,25,1,0,1397.0,0.8333333333333334,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55,0,0,444,1,2,1,3,3,1,40,2,4,1,2,16756,17323,7,0,15,3,2,0,31,3,4,9,7,6,2,24420,67024,279,3,2,3351.2,0.28125,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0,2,192,1,2,4,1,3,1,32,3,1,4,0,2695,7747,0,1,18,3,2,1,3,2,1,2,2,2,2,5952,2695,6,1,0,1347.5,0.5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0,2,990,1,27,3,5,4,1,87,4,1,2,0,4876,5855,5,0,12,3,3,1,8,0,3,6,4,0,2,42570,4876,48,2,0,2438.0,0.6666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,0,2,404,1,2,4,5,3,0,98,3,2,4,2,6687,6163,1,0,11,3,4,0,14,2,4,14,11,4,11,13736,13374,196,1,1,2229.0,0.9333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,0,2,804,1,2,1,3,4,0,86,2,1,4,2,2342,22929,0,1,20,4,4,0,5,2,2,4,2,2,3,32160,2342,20,1,0,1171.0,0.6666666666666666,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,0,335,1,23,2,1,4,1,37,2,2,3,2,4332,14811,1,0,12,3,4,0,20,2,3,20,9,3,7,14070,8664,400,2,0,1444.0,0.9523809523809523,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0,2,580,1,27,3,3,2,0,39,1,2,1,0,4877,20460,0,0,21,4,2,1,6,5,2,5,3,0,0,16240,9754,30,0,0,1625.6666666666667,0.7142857142857143,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,0,1,720,1,16,4,3,1,1,51,2,2,3,2,5094,11983,6,0,14,3,4,0,10,6,3,1,0,0,0,28800,10188,10,1,1,1698.0,0.09090909090909091,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,0,2,1343,1,27,1,3,3,0,53,2,1,1,2,2559,17852,1,0,11,3,4,0,6,3,2,6,5,1,1,47005,2559,36,1,0,1279.5,0.8571428571428571,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1,2,1089,1,7,2,1,4,1,79,3,2,3,1,4883,22845,1,0,18,3,1,1,10,3,3,10,4,1,1,34848,9766,100,1,0,1627.6666666666667,0.9090909090909091,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,0,2,1153,1,1,2,3,1,1,94,3,2,2,1,4325,17736,1,0,15,3,3,0,5,2,3,5,2,1,3,39202,8650,25,1,0,1441.6666666666667,0.8333333333333334,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,1,2,104,1,2,3,1,1,0,69,3,1,1,0,2074,26619,1,1,12,3,4,1,1,2,3,1,0,0,0,3640,2074,1,1,0,1037.0,0.5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20,0,2,1141,2,2,3,3,3,0,31,3,1,3,2,2783,13251,1,0,19,3,1,0,2,3,3,2,2,2,2,22820,2783,4,0,0,1391.5,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
52,0,2,1490,1,4,2,1,4,0,30,3,4,4,1,16555,10310,2,0,13,3,4,0,31,2,1,5,2,1,4,77480,66220,155,3,2,3311.0,0.15625,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0,2,271,1,3,2,3,3,0,43,2,2,1,1,4789,23070,4,0,25,4,1,1,10,3,3,3,2,1,2,13279,9578,30,2,0,1596.3333333333333,0.2727272727272727,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,0,0,981,1,5,3,1,3,1,90,2,1,3,2,3162,7973,3,0,14,3,4,0,7,5,3,5,2,0,3,43164,3162,35,2,0,1581.0,0.625,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,0,0,1229,2,8,4,5,1,1,84,3,2,4,0,5079,25952,4,0,13,3,4,2,12,3,3,7,7,0,7,44244,10158,84,1,1,1693.0,0.5384615384615384,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,0,2,634,1,5,4,4,2,0,35,4,1,4,1,3312,18783,3,0,17,3,4,2,6,3,3,3,2,0,2,20288,3312,18,1,0,1656.0,0.42857142857142855,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0,2,581,1,1,2,1,4,1,63,3,1,3,2,3375,17624,0,0,12,3,4,0,4,2,4,3,2,1,2,12782,3375,12,0,0,1687.5,0.6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,2,367,1,25,2,3,3,0,52,2,2,4,0,5731,17171,7,0,13,3,3,2,9,2,3,6,2,1,3,13579,11462,54,1,1,1910.3333333333333,0.6,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,0,0,1116,1,2,3,3,3,0,49,3,1,4,2,2564,7181,0,0,14,3,3,0,12,2,2,11,7,6,7,33480,2564,132,0,0,1282.0,0.8461538461538461,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,0,2,589,1,28,4,1,2,1,79,3,2,3,1,5207,22949,1,1,12,3,2,1,15,3,3,15,14,5,7,19437,10414,225,1,1,1735.6666666666667,0.9375,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,0,2,337,2,8,3,2,3,0,54,3,2,2,1,4393,26841,5,0,21,4,3,1,14,3,3,5,4,1,4,13817,8786,70,2,0,1464.3333333333333,0.3333333333333333,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,0,2,582,1,28,4,1,1,0,60,2,4,2,1,13570,5640,0,0,23,4,3,1,21,3,3,20,7,0,10,23862,54280,420,2,2,2714.0,0.9090909090909091,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,0,1,490,1,10,3,1,4,0,61,3,1,2,0,3291,17940,0,0,14,3,4,2,8,2,2,7,5,1,1,14210,3291,56,0,0,1645.5,0.7777777777777778,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0,2,1178,2,14,2,1,3,0,87,3,2,4,1,4936,14862,4,0,11,3,3,1,18,2,2,7,7,0,7,60078,9872,126,3,1,1645.3333333333333,0.3684210526315789,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,1,2,1168,2,24,4,1,1,1,66,3,3,1,2,10448,5843,6,1,13,3,2,0,15,2,2,2,2,2,2,61904,31344,30,3,2,2612.0,0.125,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,0,2,177,1,8,3,1,1,0,55,3,2,2,0,4765,23814,4,0,21,4,3,1,4,2,4,1,0,0,0,7611,9530,4,2,0,1588.3333333333333,0.2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,1,1,746,2,24,3,5,3,1,45,4,1,1,2,1091,10642,1,0,17,3,4,0,1,3,3,1,0,0,0,21634,1091,1,0,0,545.5,0.5,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
32,0,1,430,1,24,4,1,1,1,80,3,2,4,1,5309,21146,1,0,15,3,4,2,10,2,3,10,8,4,7,13760,10618,100,1,1,1769.6666666666667,0.9090909090909091,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,1,2,1434,1,5,4,5,3,1,50,3,1,3,2,3441,11179,1,1,13,3,3,0,2,3,2,2,2,2,2,40152,3441,4,0,0,1720.5,0.6666666666666666,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,1,2,135,1,17,4,1,4,0,51,3,1,3,2,2394,25681,1,1,13,3,4,0,8,2,3,8,2,7,7,3645,2394,64,0,0,1197.0,0.8888888888888888,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0,1,944,2,1,3,2,3,0,92,3,3,3,2,8789,9096,1,0,14,3,1,0,10,3,4,10,7,0,8,33040,26367,100,1,2,2197.25,0.9090909090909091,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,0,2,932,1,1,2,1,4,0,43,2,2,4,1,6062,4051,9,1,13,3,4,1,8,4,3,4,3,0,2,39144,12124,32,2,1,2020.6666666666667,0.4444444444444444,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,0,2,1354,1,5,3,3,3,0,45,2,3,1,2,11631,5615,2,0,12,3,4,0,14,6,3,11,10,5,8,46036,34893,154,1,2,2907.75,0.7333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0,2,141,2,3,1,4,3,1,98,3,2,1,1,4194,14363,1,1,18,3,4,0,5,3,3,5,3,0,3,3525,8388,25,0,0,1398.0,0.8333333333333334,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,0,2,1346,1,19,2,3,2,1,93,3,1,4,0,2661,8758,0,0,11,3,3,1,3,2,3,2,2,1,2,45764,2661,6,1,0,1330.5,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,0,2,798,1,6,4,3,1,0,66,2,1,3,0,2187,5013,0,0,12,3,3,2,6,5,2,5,3,0,3,21546,2187,30,0,0,1093.5,0.7142857142857143,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1,1,234,1,9,4,1,4,1,93,3,2,1,1,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,7956,10692,77,1,1,1782.0,0.5833333333333334,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,1,2,813,1,14,3,3,3,1,58,3,1,4,1,2436,22149,5,1,13,3,3,1,8,2,1,5,4,0,4,26829,2436,40,1,0,1218.0,0.5555555555555556,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,0,2,1302,1,19,3,4,4,1,67,2,1,1,0,4066,16290,1,0,11,3,1,2,7,3,3,7,7,0,7,35154,4066,49,0,0,2033.0,0.875,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,0,2,982,1,1,4,3,4,1,58,2,1,3,1,2258,16340,6,0,12,3,2,1,10,2,3,8,0,1,7,34370,2258,80,1,0,1129.0,0.7272727272727273,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,0,2,662,2,1,5,2,3,1,94,3,3,2,1,7295,11439,1,0,13,3,1,2,10,3,3,10,8,0,6,23170,21885,100,1,1,1823.75,0.9090909090909091,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,0,2,977,1,10,3,5,4,1,45,4,1,3,1,2073,12826,2,0,16,3,4,1,4,2,3,2,2,2,2,22471,2073,8,0,0,1036.5,0.4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0,2,538,1,1,4,5,1,1,66,3,3,2,0,7441,20933,1,0,12,3,1,3,10,4,3,10,8,7,7,24210,22323,100,2,1,1860.25,0.9090909090909091,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,1,1,307,1,29,2,3,3,1,71,2,1,2,2,3479,11652,0,0,11,3,2,0,6,2,4,5,4,1,4,9517,3479,30,1,0,1739.5,0.7142857142857143,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47,0,0,1162,1,1,1,3,3,0,98,3,3,2,1,11957,17231,0,0,18,3,1,2,14,3,1,13,8,5,12,54614,35871,182,2,2,2989.25,0.8666666666666667,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0,2,488,2,2,3,5,3,0,75,1,4,2,1,16872,14977,3,1,12,3,2,1,28,2,2,7,7,7,7,22448,67488,196,2,2,3374.4,0.2413793103448276,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,2,916,1,17,2,1,4,0,82,4,2,1,2,6545,23016,3,1,13,3,3,0,10,1,3,3,2,0,2,38472,13090,30,2,1,2181.6666666666665,0.2727272727272727,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1,1,662,2,18,4,2,4,0,67,3,2,3,1,4614,23288,0,1,18,3,3,1,5,0,2,4,2,3,2,23170,9228,20,1,0,1538.0,0.6666666666666666,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55,0,2,1311,1,2,3,1,3,0,97,3,4,4,2,16659,23258,2,1,13,3,3,0,30,2,3,5,4,1,2,72105,66636,150,3,2,3331.8,0.16129032258064516,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0,1,648,0,11,3,1,3,1,56,2,2,2,1,4490,21833,4,0,11,3,4,2,14,5,4,10,9,1,8,22032,8980,140,1,0,1496.6666666666667,0.6666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45,0,2,193,1,6,4,4,4,1,52,3,3,1,1,13245,15067,4,1,14,3,2,0,17,3,4,0,0,0,0,8685,39735,0,2,2,3311.25,0.0,4,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0,0,1146,1,15,4,3,3,0,34,3,2,4,0,6667,16542,5,0,18,3,2,1,9,6,3,5,1,1,2,36672,13334,45,1,1,2222.3333333333335,0.5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51,0,2,770,0,5,3,1,3,1,84,3,4,2,0,14026,17588,1,1,11,3,2,1,33,2,3,33,9,0,10,39270,56104,1089,3,2,2805.2,0.9705882352941176,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0,0,1400,1,3,3,1,3,1,53,3,1,4,1,2097,16734,4,0,15,3,3,1,9,3,1,5,3,1,4,42000,2097,45,0,0,1048.5,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37,0,0,1252,2,19,2,3,1,1,32,3,3,2,2,7642,4814,1,1,13,3,4,0,10,2,3,10,0,0,9,46324,22926,100,1,1,1910.5,0.9090909090909091,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,0,1,1003,1,2,2,1,4,1,95,3,2,3,2,4033,15834,2,0,11,3,4,0,5,3,2,3,2,0,2,34102,8066,15,1,0,1344.3333333333333,0.5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54,0,2,157,1,10,3,3,3,0,77,3,2,1,2,4440,25198,6,1,19,3,4,0,9,3,3,5,2,1,4,8478,8880,45,3,0,1480.0,0.5,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,1,1,1475,1,28,2,1,1,1,97,2,2,1,2,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3,72275,8568,80,2,0,1428.0,0.19047619047619047,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,0,1,773,1,6,3,1,3,1,39,2,1,3,0,2703,22088,1,1,14,3,4,1,3,2,3,3,1,0,2,21644,2703,9,0,0,1351.5,0.75,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0,2,437,2,16,3,1,2,0,90,3,2,2,2,4198,16379,2,0,12,3,2,0,8,5,4,3,2,1,2,16606,8396,24,1,0,1399.3333333333333,0.3333333333333333,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,1,2,1357,1,25,3,1,1,1,48,1,1,3,2,2293,10558,1,0,12,3,3,0,1,2,2,1,0,0,1,35282,2293,1,0,0,1146.5,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,0,0,786,1,7,3,3,4,1,76,3,1,4,2,2570,11925,1,0,20,4,3,0,7,5,3,7,7,5,7,20436,2570,49,0,0,1285.0,0.875,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31,1,1,561,1,3,3,1,4,0,33,3,1,3,2,4084,4156,1,0,12,3,1,0,7,2,1,7,2,7,7,17391,4084,49,1,0,2042.0,0.875,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0,2,495,1,10,3,3,3,1,64,3,3,4,2,11244,21072,2,0,25,4,2,0,10,5,4,5,2,0,0,15840,33732,50,1,2,2811.0,0.45454545454545453,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0,2,759,2,2,2,2,4,0,46,3,2,2,0,5715,22553,7,0,12,3,3,2,8,5,3,5,4,1,3,30360,11430,40,1,1,1905.0,0.5555555555555556,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58,0,2,848,1,23,4,1,1,1,88,3,1,3,0,2372,26076,1,0,12,3,4,2,2,3,3,2,2,2,2,49184,2372,4,3,0,1186.0,0.6666666666666666,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,2,810,1,23,5,1,1,0,44,3,4,4,2,15992,15901,2,0,14,3,2,0,16,2,3,1,0,0,0,34020,63968,16,2,2,3198.4,0.058823529411764705,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1,2,1107,0,9,4,5,1,0,52,3,1,3,1,2742,3072,1,0,15,3,4,0,2,0,3,2,2,2,2,37638,2742,4,1,0,1371.0,0.6666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,0,2,630,2,4,4,2,3,1,67,2,3,4,1,10855,8552,7,0,11,3,1,1,15,2,2,12,11,2,11,25200,32565,180,1,2,2713.75,0.75,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,0,2,511,2,3,2,1,4,0,32,1,2,4,2,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,17374,12058,12,1,1,2009.6666666666667,0.2857142857142857,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,0,0,280,0,1,2,1,3,1,43,3,1,4,0,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2,7840,2706,9,0,0,1353.0,0.75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,0,1,530,1,1,4,1,3,1,78,2,4,2,1,13503,14115,1,0,22,4,4,1,22,3,2,22,3,11,11,21200,54012,484,1,2,2700.6,0.9565217391304348,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,0,2,588,2,8,2,5,3,0,65,2,2,2,1,5228,24624,1,1,11,3,4,0,13,2,3,13,12,11,9,18816,10456,169,1,1,1742.6666666666667,0.9285714285714286,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,0,2,1236,1,1,4,1,4,0,40,2,4,1,1,15402,17997,7,0,11,3,1,1,21,3,1,3,2,0,2,59328,61608,63,2,2,3080.4,0.13636363636363635,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0,1,607,2,7,3,2,1,0,83,4,2,1,1,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13,21852,9278,255,1,0,1546.3333333333333,0.8333333333333334,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,0,0,926,1,21,2,3,3,0,36,3,2,3,0,5265,16439,2,0,16,3,2,1,11,5,3,5,3,0,2,38892,10530,55,2,1,1755.0,0.4166666666666667,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
58,1,1,781,1,2,1,1,4,1,57,2,1,4,0,2380,13384,9,1,14,3,4,1,3,3,2,1,0,0,0,45298,2380,3,3,0,1190.0,0.25,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,0,0,1381,2,4,4,2,3,0,72,3,2,3,1,6538,12740,9,0,15,3,1,1,6,3,3,3,2,1,2,46954,13076,18,1,1,2179.3333333333335,0.42857142857142855,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,0,2,1157,1,5,2,3,2,1,57,2,2,4,1,3986,11912,1,0,14,3,3,1,15,3,4,15,10,4,13,39338,7972,225,1,0,1328.6666666666667,0.9375,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,0,2,642,1,1,3,1,4,1,76,3,1,4,1,2782,21412,3,0,22,4,1,1,12,3,3,5,3,1,0,26322,2782,60,2,0,1391.0,0.38461538461538464,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
